file_start,time,channel,SNR,og_cluster,cluster,status
2020-07-08T07:35:08.931000Z,0.0,0,3.994269934094588,,,Mismatched
2020-07-08T07:35:08.931000Z,0.0,1000,4.694642622991466,,,Mismatched
2020-07-08T07:35:08.931000Z,6.0,500,3.8992078620724993,,,Mismatched
2020-07-08T07:35:08.931000Z,12.0,500,3.8531643459798937,2.0,2.0,Mismatched - Type 1 (Cluster 2)
2020-07-08T07:35:08.931000Z,15.0,500,4.008922323001203,,,Mismatched
2020-07-08T07:35:08.931000Z,18.0,500,4.735839352155655,,,Mismatched
2020-07-08T07:35:08.931000Z,18.0,1000,4.651647185292392,,,Mismatched
2020-07-08T07:35:08.931000Z,21.0,0,3.4115159119162484,,,Mismatched
2020-07-08T07:35:08.931000Z,24.0,1000,3.472846249136704,,,Mismatched
2020-07-08T07:35:08.931000Z,27.0,0,4.525658445900754,,,Mismatched
2020-07-08T07:35:08.931000Z,27.0,500,3.9280797686986806,,,Mismatched
2020-07-08T07:35:38.931000Z,0.0,0,4.560756513377839,,,Mismatched
2020-07-08T07:35:38.931000Z,0.0,500,3.976106698265217,,,Mismatched
2020-07-08T07:35:38.931000Z,3.0,0,3.464184718187461,,,Mismatched
2020-07-08T07:35:38.931000Z,3.0,500,4.4604400158495805,,,Mismatched
2020-07-08T07:35:38.931000Z,3.0,1000,3.575168926631375,,,Mismatched
2020-07-08T07:35:38.931000Z,6.0,500,3.601110779741585,,,Mismatched
2020-07-08T07:35:38.931000Z,6.0,1000,4.907783166514464,,,Mismatched
2020-07-08T07:35:38.931000Z,9.0,500,4.09922446916068,,,Mismatched
2020-07-08T07:35:38.931000Z,15.0,500,4.080498612324843,,,Mismatched
2020-07-08T07:35:38.931000Z,18.0,500,4.336552550348771,,,Mismatched
2020-07-08T07:35:38.931000Z,21.0,500,3.605885950493255,,,Mismatched
2020-07-08T07:35:38.931000Z,21.0,1000,4.794329525455173,,,Mismatched
2020-07-08T07:35:38.931000Z,24.0,500,4.312413023671407,,,Mismatched
2020-07-08T07:35:38.931000Z,24.0,1000,3.803808910568375,,,Mismatched
2020-07-08T07:36:08.931000Z,3.0,500,3.4486716418164485,,,Mismatched
2020-07-08T07:36:08.931000Z,9.0,500,4.114598084498366,,,Mismatched
2020-07-08T07:36:08.931000Z,9.0,1000,4.250659653880148,,,Mismatched
2020-07-08T07:36:08.931000Z,15.0,500,3.6300385440381793,,,Mismatched
2020-07-08T07:36:08.931000Z,15.0,1000,3.6295691262822976,,,Mismatched
2020-07-08T07:36:08.931000Z,18.0,500,3.4485827062433385,,,Mismatched
2020-07-08T07:36:08.931000Z,18.0,1000,3.893764745199495,,,Mismatched
2020-07-08T07:36:08.931000Z,24.0,500,4.624159541077711,,,Mismatched
2020-07-08T07:36:08.931000Z,24.0,1000,4.642713583414804,,,Mismatched
2020-07-08T07:43:08.931000Z,0.0,500,3.707189407068156,,,Mismatched
2020-07-08T07:43:08.931000Z,3.0,0,3.540999022773231,,,Mismatched
2020-07-08T07:43:08.931000Z,6.0,0,3.885062253301943,,,Mismatched
2020-07-08T07:43:08.931000Z,9.0,500,4.837987535889408,,,Mismatched
2020-07-08T07:43:08.931000Z,15.0,500,3.4401321577993342,,,Mismatched
